Lines/Markers	Lines/Markers	X	X
JHI-Hv50k-2016-183898	JHI-Hv50k-2016-183898	3H	495921153
JHI-Hv50k-2016-183934	JHI-Hv50k-2016-183934	3H	496167562
JHI-Hv50k-2016-183935	JHI-Hv50k-2016-183935	3H	496167954
JHI-Hv50k-2016-183954	JHI-Hv50k-2016-183954	3H	496325309
JHI-Hv50k-2016-183955	JHI-Hv50k-2016-183955	3H	496325523
JHI-Hv50k-2016-183974	JHI-Hv50k-2016-183974	3H	496992407
JHI-Hv50k-2016-183990	JHI-Hv50k-2016-183990	3H	497182711
JHI-Hv50k-2016-18400	JHI-Hv50k-2016-18400	1H	38823004
JHI-Hv50k-2016-18401	JHI-Hv50k-2016-18401	1H	38823605
JHI-Hv50k-2016-184064	JHI-Hv50k-2016-184064	3H	497563710
JHI-Hv50k-2016-184065	JHI-Hv50k-2016-184065	3H	497563786
JHI-Hv50k-2016-184069	JHI-Hv50k-2016-184069	3H	497564144
JHI-Hv50k-2016-184071	JHI-Hv50k-2016-184071	3H	497564365
JHI-Hv50k-2016-184087	JHI-Hv50k-2016-184087	3H	497565292
JHI-Hv50k-2016-184089	JHI-Hv50k-2016-184089	3H	497565620
JHI-Hv50k-2016-184096	JHI-Hv50k-2016-184096	3H	497567739
JHI-Hv50k-2016-18410	JHI-Hv50k-2016-18410	1H	39018997
JHI-Hv50k-2016-184101	JHI-Hv50k-2016-184101	3H	497567916
JHI-Hv50k-2016-184102	JHI-Hv50k-2016-184102	3H	497568049
JHI-Hv50k-2016-184104	JHI-Hv50k-2016-184104	3H	497570168
JHI-Hv50k-2016-184105	JHI-Hv50k-2016-184105	3H	497570348
JHI-Hv50k-2016-18411	JHI-Hv50k-2016-18411	1H	39019115
JHI-Hv50k-2016-184110	JHI-Hv50k-2016-184110	3H	497570823
JHI-Hv50k-2016-184111	JHI-Hv50k-2016-184111	3H	497570878
JHI-Hv50k-2016-18413	JHI-Hv50k-2016-18413	1H	39019604
JHI-Hv50k-2016-184131	JHI-Hv50k-2016-184131	3H	497610674
JHI-Hv50k-2016-184132	JHI-Hv50k-2016-184132	3H	497610732
JHI-Hv50k-2016-184136	JHI-Hv50k-2016-184136	3H	497610905
JHI-Hv50k-2016-184137	JHI-Hv50k-2016-184137	3H	497610969
JHI-Hv50k-2016-184145	JHI-Hv50k-2016-184145	3H	497613279
JHI-Hv50k-2016-184147	JHI-Hv50k-2016-184147	3H	497614093
JHI-Hv50k-2016-184148	JHI-Hv50k-2016-184148	3H	497614309
JHI-Hv50k-2016-184149	JHI-Hv50k-2016-184149	3H	497614504
JHI-Hv50k-2016-184150	JHI-Hv50k-2016-184150	3H	497614689
JHI-Hv50k-2016-184151	JHI-Hv50k-2016-184151	3H	497615152
JHI-Hv50k-2016-184152	JHI-Hv50k-2016-184152	3H	497615398
JHI-Hv50k-2016-184153	JHI-Hv50k-2016-184153	3H	497615473
JHI-Hv50k-2016-184154	JHI-Hv50k-2016-184154	3H	497615844
JHI-Hv50k-2016-184156	JHI-Hv50k-2016-184156	3H	497616124
JHI-Hv50k-2016-184162	JHI-Hv50k-2016-184162	3H	497617163
JHI-Hv50k-2016-184166	JHI-Hv50k-2016-184166	3H	497729457
JHI-Hv50k-2016-184180	JHI-Hv50k-2016-184180	3H	497827126
JHI-Hv50k-2016-184214	JHI-Hv50k-2016-184214	3H	498131934
JHI-Hv50k-2016-184218	JHI-Hv50k-2016-184218	3H	498132382
JHI-Hv50k-2016-184271	JHI-Hv50k-2016-184271	3H	498135530
JHI-Hv50k-2016-184274	JHI-Hv50k-2016-184274	3H	498135718
JHI-Hv50k-2016-184306	JHI-Hv50k-2016-184306	3H	498429854
JHI-Hv50k-2016-184308	JHI-Hv50k-2016-184308	3H	498430457
JHI-Hv50k-2016-184313	JHI-Hv50k-2016-184313	3H	498432111
JHI-Hv50k-2016-184331	JHI-Hv50k-2016-184331	3H	498528024
JHI-Hv50k-2016-18443	JHI-Hv50k-2016-18443	1H	39313011
JHI-Hv50k-2016-184454	JHI-Hv50k-2016-184454	3H	498932177
JHI-Hv50k-2016-18448	JHI-Hv50k-2016-18448	1H	39313378
JHI-Hv50k-2016-184482	JHI-Hv50k-2016-184482	3H	498949097
JHI-Hv50k-2016-18450	JHI-Hv50k-2016-18450	1H	39313577
JHI-Hv50k-2016-184502	JHI-Hv50k-2016-184502	3H	498958727
JHI-Hv50k-2016-184503	JHI-Hv50k-2016-184503	3H	498958888
JHI-Hv50k-2016-184504	JHI-Hv50k-2016-184504	3H	498959048
JHI-Hv50k-2016-184506	JHI-Hv50k-2016-184506	3H	498959659
JHI-Hv50k-2016-184507	JHI-Hv50k-2016-184507	3H	498960148
JHI-Hv50k-2016-184508	JHI-Hv50k-2016-184508	3H	498960269
JHI-Hv50k-2016-184509	JHI-Hv50k-2016-184509	3H	498960369
JHI-Hv50k-2016-18451	JHI-Hv50k-2016-18451	1H	39313671
JHI-Hv50k-2016-184511	JHI-Hv50k-2016-184511	3H	498960496
JHI-Hv50k-2016-184521	JHI-Hv50k-2016-184521	3H	498961078
JHI-Hv50k-2016-184524	JHI-Hv50k-2016-184524	3H	498961215
JHI-Hv50k-2016-184525	JHI-Hv50k-2016-184525	3H	498961441
JHI-Hv50k-2016-18456	JHI-Hv50k-2016-18456	1H	39314023
JHI-Hv50k-2016-184589	JHI-Hv50k-2016-184589	3H	499361872
JHI-Hv50k-2016-184618	JHI-Hv50k-2016-184618	3H	499660826
JHI-Hv50k-2016-18462	JHI-Hv50k-2016-18462	1H	39317153
JHI-Hv50k-2016-184627	JHI-Hv50k-2016-184627	3H	499675696
JHI-Hv50k-2016-184628	JHI-Hv50k-2016-184628	3H	499676097
JHI-Hv50k-2016-18464	JHI-Hv50k-2016-18464	1H	39317545
JHI-Hv50k-2016-184646	JHI-Hv50k-2016-184646	3H	500561015
JHI-Hv50k-2016-18465	JHI-Hv50k-2016-18465	1H	39317854
JHI-Hv50k-2016-184653	JHI-Hv50k-2016-184653	3H	500563212
JHI-Hv50k-2016-184654	JHI-Hv50k-2016-184654	3H	500563495
JHI-Hv50k-2016-184663	JHI-Hv50k-2016-184663	3H	500564933
JHI-Hv50k-2016-18467	JHI-Hv50k-2016-18467	1H	39318968
JHI-Hv50k-2016-18468	JHI-Hv50k-2016-18468	1H	39319088
JHI-Hv50k-2016-184720	JHI-Hv50k-2016-184720	3H	501043427
JHI-Hv50k-2016-184722	JHI-Hv50k-2016-184722	3H	501043641
JHI-Hv50k-2016-184726	JHI-Hv50k-2016-184726	3H	501045071
JHI-Hv50k-2016-184728	JHI-Hv50k-2016-184728	3H	501045272
JHI-Hv50k-2016-184747	JHI-Hv50k-2016-184747	3H	501078818
JHI-Hv50k-2016-184749	JHI-Hv50k-2016-184749	3H	501079729
JHI-Hv50k-2016-184764	JHI-Hv50k-2016-184764	3H	501344266
JHI-Hv50k-2016-184790	JHI-Hv50k-2016-184790	3H	501346928
JHI-Hv50k-2016-18480	JHI-Hv50k-2016-18480	1H	39589454
JHI-Hv50k-2016-184815	JHI-Hv50k-2016-184815	3H	501462802
JHI-Hv50k-2016-184825	JHI-Hv50k-2016-184825	3H	501463706
JHI-Hv50k-2016-184851	JHI-Hv50k-2016-184851	3H	501567361
JHI-Hv50k-2016-184865	JHI-Hv50k-2016-184865	3H	501862710
JHI-Hv50k-2016-184869	JHI-Hv50k-2016-184869	3H	502136798
JHI-Hv50k-2016-184908	JHI-Hv50k-2016-184908	3H	502579382
JHI-Hv50k-2016-184920	JHI-Hv50k-2016-184920	3H	502807673
JHI-Hv50k-2016-184935	JHI-Hv50k-2016-184935	3H	503112750
JHI-Hv50k-2016-184975	JHI-Hv50k-2016-184975	3H	503233899
JHI-Hv50k-2016-184986	JHI-Hv50k-2016-184986	3H	503310216
JHI-Hv50k-2016-184992	JHI-Hv50k-2016-184992	3H	503495491
JHI-Hv50k-2016-184995	JHI-Hv50k-2016-184995	3H	503499051
JHI-Hv50k-2016-185003	JHI-Hv50k-2016-185003	3H	503553071
JHI-Hv50k-2016-185014	JHI-Hv50k-2016-185014	3H	503643034
JHI-Hv50k-2016-185047	JHI-Hv50k-2016-185047	3H	503963941
JHI-Hv50k-2016-185067	JHI-Hv50k-2016-185067	3H	504095356
JHI-Hv50k-2016-185094	JHI-Hv50k-2016-185094	3H	504136978
JHI-Hv50k-2016-185095	JHI-Hv50k-2016-185095	3H	504137195
JHI-Hv50k-2016-185119	JHI-Hv50k-2016-185119	3H	504706375
JHI-Hv50k-2016-185121	JHI-Hv50k-2016-185121	3H	504706811
JHI-Hv50k-2016-185123	JHI-Hv50k-2016-185123	3H	504707086
JHI-Hv50k-2016-185125	JHI-Hv50k-2016-185125	3H	504750275
JHI-Hv50k-2016-185135	JHI-Hv50k-2016-185135	3H	504884394
JHI-Hv50k-2016-18514	JHI-Hv50k-2016-18514	1H	39912543
JHI-Hv50k-2016-185164	JHI-Hv50k-2016-185164	3H	505255448
JHI-Hv50k-2016-185170	JHI-Hv50k-2016-185170	3H	505435572
JHI-Hv50k-2016-185184	JHI-Hv50k-2016-185184	3H	505517786
JHI-Hv50k-2016-185187	JHI-Hv50k-2016-185187	3H	505518924
JHI-Hv50k-2016-185188	JHI-Hv50k-2016-185188	3H	505519696
JHI-Hv50k-2016-185189	JHI-Hv50k-2016-185189	3H	505521312
JHI-Hv50k-2016-185190	JHI-Hv50k-2016-185190	3H	505521379
JHI-Hv50k-2016-18520	JHI-Hv50k-2016-18520	1H	40399645
JHI-Hv50k-2016-185205	JHI-Hv50k-2016-185205	3H	505540548
JHI-Hv50k-2016-185220	JHI-Hv50k-2016-185220	3H	506078254
JHI-Hv50k-2016-185231	JHI-Hv50k-2016-185231	3H	506176987
JHI-Hv50k-2016-185236	JHI-Hv50k-2016-185236	3H	506863961
JHI-Hv50k-2016-185239	JHI-Hv50k-2016-185239	3H	506941487
JHI-Hv50k-2016-185241	JHI-Hv50k-2016-185241	3H	506941673
JHI-Hv50k-2016-185242	JHI-Hv50k-2016-185242	3H	506942007
JHI-Hv50k-2016-185257	JHI-Hv50k-2016-185257	3H	507021801
JHI-Hv50k-2016-185268	JHI-Hv50k-2016-185268	3H	507024435
JHI-Hv50k-2016-185285	JHI-Hv50k-2016-185285	3H	507248632
JHI-Hv50k-2016-18529	JHI-Hv50k-2016-18529	1H	41084800
JHI-Hv50k-2016-185290	JHI-Hv50k-2016-185290	3H	507319273
JHI-Hv50k-2016-185295	JHI-Hv50k-2016-185295	3H	507319913
JHI-Hv50k-2016-18530	JHI-Hv50k-2016-18530	1H	41086126
JHI-Hv50k-2016-185306	JHI-Hv50k-2016-185306	3H	507353854
JHI-Hv50k-2016-185323	JHI-Hv50k-2016-185323	3H	507362742
JHI-Hv50k-2016-185324	JHI-Hv50k-2016-185324	3H	507363373
JHI-Hv50k-2016-185325	JHI-Hv50k-2016-185325	3H	507364547
JHI-Hv50k-2016-185327	JHI-Hv50k-2016-185327	3H	507366106
JHI-Hv50k-2016-18534	JHI-Hv50k-2016-18534	1H	41230539
JHI-Hv50k-2016-185341	JHI-Hv50k-2016-185341	3H	507368476
JHI-Hv50k-2016-185349	JHI-Hv50k-2016-185349	3H	507760269
JHI-Hv50k-2016-185368	JHI-Hv50k-2016-185368	3H	507866026
JHI-Hv50k-2016-185371	JHI-Hv50k-2016-185371	3H	507867887
JHI-Hv50k-2016-185379	JHI-Hv50k-2016-185379	3H	508009906
JHI-Hv50k-2016-18539	JHI-Hv50k-2016-18539	1H	41231407
JHI-Hv50k-2016-185403	JHI-Hv50k-2016-185403	3H	508333963
JHI-Hv50k-2016-18542	JHI-Hv50k-2016-18542	1H	41232633
JHI-Hv50k-2016-185473	JHI-Hv50k-2016-185473	3H	508447966
JHI-Hv50k-2016-185491	JHI-Hv50k-2016-185491	3H	508457538
JHI-Hv50k-2016-185504	JHI-Hv50k-2016-185504	3H	508773317
JHI-Hv50k-2016-185506	JHI-Hv50k-2016-185506	3H	508773623
JHI-Hv50k-2016-185513	JHI-Hv50k-2016-185513	3H	508790391
JHI-Hv50k-2016-185535	JHI-Hv50k-2016-185535	3H	508839553
JHI-Hv50k-2016-185536	JHI-Hv50k-2016-185536	3H	508839991
JHI-Hv50k-2016-185538	JHI-Hv50k-2016-185538	3H	508840118
JHI-Hv50k-2016-185557	JHI-Hv50k-2016-185557	3H	509127078
JHI-Hv50k-2016-185560	JHI-Hv50k-2016-185560	3H	509127352
JHI-Hv50k-2016-185567	JHI-Hv50k-2016-185567	3H	509129227
JHI-Hv50k-2016-185583	JHI-Hv50k-2016-185583	3H	509145134
JHI-Hv50k-2016-185667	JHI-Hv50k-2016-185667	3H	510061853
JHI-Hv50k-2016-185668	JHI-Hv50k-2016-185668	3H	510062617
JHI-Hv50k-2016-185687	JHI-Hv50k-2016-185687	3H	510245472
JHI-Hv50k-2016-185696	JHI-Hv50k-2016-185696	3H	510246993
JHI-Hv50k-2016-185704	JHI-Hv50k-2016-185704	3H	510839170
JHI-Hv50k-2016-185705	JHI-Hv50k-2016-185705	3H	510839240
JHI-Hv50k-2016-185706	JHI-Hv50k-2016-185706	3H	510839320
JHI-Hv50k-2016-185708	JHI-Hv50k-2016-185708	3H	510839598
JHI-Hv50k-2016-185716	JHI-Hv50k-2016-185716	3H	510841766
JHI-Hv50k-2016-185719	JHI-Hv50k-2016-185719	3H	510842105
JHI-Hv50k-2016-185725	JHI-Hv50k-2016-185725	3H	510843568
JHI-Hv50k-2016-185732	JHI-Hv50k-2016-185732	3H	510844601
JHI-Hv50k-2016-18574	JHI-Hv50k-2016-18574	1H	41433228
JHI-Hv50k-2016-185743	JHI-Hv50k-2016-185743	3H	510849608
JHI-Hv50k-2016-18575	JHI-Hv50k-2016-18575	1H	41433294
JHI-Hv50k-2016-185794	JHI-Hv50k-2016-185794	3H	511049714
JHI-Hv50k-2016-185812	JHI-Hv50k-2016-185812	3H	511131157
JHI-Hv50k-2016-185825	JHI-Hv50k-2016-185825	3H	511251524
JHI-Hv50k-2016-185840	JHI-Hv50k-2016-185840	3H	511311334
JHI-Hv50k-2016-185873	JHI-Hv50k-2016-185873	3H	511532017
JHI-Hv50k-2016-185880	JHI-Hv50k-2016-185880	3H	511548038
JHI-Hv50k-2016-185883	JHI-Hv50k-2016-185883	3H	511548584
JHI-Hv50k-2016-185886	JHI-Hv50k-2016-185886	3H	511669784
JHI-Hv50k-2016-185887	JHI-Hv50k-2016-185887	3H	511670037
JHI-Hv50k-2016-185889	JHI-Hv50k-2016-185889	3H	511670303
JHI-Hv50k-2016-185926	JHI-Hv50k-2016-185926	3H	511678604
JHI-Hv50k-2016-185948	JHI-Hv50k-2016-185948	3H	512037578
JHI-Hv50k-2016-185962	JHI-Hv50k-2016-185962	3H	512187985
JHI-Hv50k-2016-185963	JHI-Hv50k-2016-185963	3H	512188306
JHI-Hv50k-2016-185964	JHI-Hv50k-2016-185964	3H	512189057
JHI-Hv50k-2016-185988	JHI-Hv50k-2016-185988	3H	512359049
JHI-Hv50k-2016-185997	JHI-Hv50k-2016-185997	3H	512669341
JHI-Hv50k-2016-186003	JHI-Hv50k-2016-186003	3H	512688555
JHI-Hv50k-2016-186010	JHI-Hv50k-2016-186010	3H	512945194
JHI-Hv50k-2016-186022	JHI-Hv50k-2016-186022	3H	512964278
JHI-Hv50k-2016-18603	JHI-Hv50k-2016-18603	1H	41441151
JHI-Hv50k-2016-186036	JHI-Hv50k-2016-186036	3H	512989304
JHI-Hv50k-2016-186050	JHI-Hv50k-2016-186050	3H	513009594
JHI-Hv50k-2016-186051	JHI-Hv50k-2016-186051	3H	513009649
JHI-Hv50k-2016-18606	JHI-Hv50k-2016-18606	1H	41441321
JHI-Hv50k-2016-18607	JHI-Hv50k-2016-18607	1H	41441531
JHI-Hv50k-2016-18608	JHI-Hv50k-2016-18608	1H	41441679
JHI-Hv50k-2016-18612	JHI-Hv50k-2016-18612	1H	41442448
JHI-Hv50k-2016-186122	JHI-Hv50k-2016-186122	3H	513352452
JHI-Hv50k-2016-186128	JHI-Hv50k-2016-186128	3H	513353861
JHI-Hv50k-2016-18613	JHI-Hv50k-2016-18613	1H	41442533
JHI-Hv50k-2016-186136	JHI-Hv50k-2016-186136	3H	513362509
JHI-Hv50k-2016-18614	JHI-Hv50k-2016-18614	1H	41442639
JHI-Hv50k-2016-186156	JHI-Hv50k-2016-186156	3H	513489383
JHI-Hv50k-2016-18616	JHI-Hv50k-2016-18616	1H	41442784
JHI-Hv50k-2016-186165	JHI-Hv50k-2016-186165	3H	513495183
JHI-Hv50k-2016-18618	JHI-Hv50k-2016-18618	1H	41442892
JHI-Hv50k-2016-186180	JHI-Hv50k-2016-186180	3H	513726370
JHI-Hv50k-2016-186186	JHI-Hv50k-2016-186186	3H	513729223
JHI-Hv50k-2016-186187	JHI-Hv50k-2016-186187	3H	513729315
JHI-Hv50k-2016-186188	JHI-Hv50k-2016-186188	3H	513769745
JHI-Hv50k-2016-18619	JHI-Hv50k-2016-18619	1H	41442914
JHI-Hv50k-2016-186190	JHI-Hv50k-2016-186190	3H	513770581
JHI-Hv50k-2016-186194	JHI-Hv50k-2016-186194	3H	513771919
JHI-Hv50k-2016-186225	JHI-Hv50k-2016-186225	3H	514095135
JHI-Hv50k-2016-186240	JHI-Hv50k-2016-186240	3H	514125642
JHI-Hv50k-2016-186241	JHI-Hv50k-2016-186241	3H	514125784
JHI-Hv50k-2016-18626	JHI-Hv50k-2016-18626	1H	41444312
JHI-Hv50k-2016-18627	JHI-Hv50k-2016-18627	1H	41444376
JHI-Hv50k-2016-18628	JHI-Hv50k-2016-18628	1H	41444452
JHI-Hv50k-2016-186284	JHI-Hv50k-2016-186284	3H	514504416
JHI-Hv50k-2016-1863	JHI-Hv50k-2016-1863	1H	1746993
JHI-Hv50k-2016-186315	JHI-Hv50k-2016-186315	3H	514512054
JHI-Hv50k-2016-186320	JHI-Hv50k-2016-186320	3H	514513921
JHI-Hv50k-2016-186327	JHI-Hv50k-2016-186327	3H	514514640
JHI-Hv50k-2016-186373	JHI-Hv50k-2016-186373	3H	515474884
JHI-Hv50k-2016-186389	JHI-Hv50k-2016-186389	3H	516631826
JHI-Hv50k-2016-186397	JHI-Hv50k-2016-186397	3H	516634958
JHI-Hv50k-2016-1864	JHI-Hv50k-2016-1864	1H	1747044
JHI-Hv50k-2016-186417	JHI-Hv50k-2016-186417	3H	517014259
JHI-Hv50k-2016-186419	JHI-Hv50k-2016-186419	3H	517015674
JHI-Hv50k-2016-186434	JHI-Hv50k-2016-186434	3H	517133207
JHI-Hv50k-2016-186446	JHI-Hv50k-2016-186446	3H	517334591
JHI-Hv50k-2016-186447	JHI-Hv50k-2016-186447	3H	517335886
JHI-Hv50k-2016-186458	JHI-Hv50k-2016-186458	3H	517543822
JHI-Hv50k-2016-186474	JHI-Hv50k-2016-186474	3H	517641801
JHI-Hv50k-2016-186498	JHI-Hv50k-2016-186498	3H	517945742
JHI-Hv50k-2016-186499	JHI-Hv50k-2016-186499	3H	517946250
JHI-Hv50k-2016-186522	JHI-Hv50k-2016-186522	3H	517958856
JHI-Hv50k-2016-186533	JHI-Hv50k-2016-186533	3H	518261240
JHI-Hv50k-2016-186535	JHI-Hv50k-2016-186535	3H	518261663
JHI-Hv50k-2016-186539	JHI-Hv50k-2016-186539	3H	518357705
JHI-Hv50k-2016-186562	JHI-Hv50k-2016-186562	3H	518662277
JHI-Hv50k-2016-186582	JHI-Hv50k-2016-186582	3H	519010867
JHI-Hv50k-2016-186603	JHI-Hv50k-2016-186603	3H	519357270
JHI-Hv50k-2016-186622	JHI-Hv50k-2016-186622	3H	519522630
JHI-Hv50k-2016-186657	JHI-Hv50k-2016-186657	3H	519964210
JHI-Hv50k-2016-186660	JHI-Hv50k-2016-186660	3H	519964671
JHI-Hv50k-2016-186668	JHI-Hv50k-2016-186668	3H	519966672
JHI-Hv50k-2016-186669	JHI-Hv50k-2016-186669	3H	519966789
JHI-Hv50k-2016-186683	JHI-Hv50k-2016-186683	3H	519968773
JHI-Hv50k-2016-186689	JHI-Hv50k-2016-186689	3H	520180098
JHI-Hv50k-2016-186692	JHI-Hv50k-2016-186692	3H	520180540
JHI-Hv50k-2016-186695	JHI-Hv50k-2016-186695	3H	520181285
JHI-Hv50k-2016-186697	JHI-Hv50k-2016-186697	3H	520183949
JHI-Hv50k-2016-186719	JHI-Hv50k-2016-186719	3H	520265980
JHI-Hv50k-2016-186721	JHI-Hv50k-2016-186721	3H	520266840
JHI-Hv50k-2016-186729	JHI-Hv50k-2016-186729	3H	520312788
JHI-Hv50k-2016-186754	JHI-Hv50k-2016-186754	3H	521101778
JHI-Hv50k-2016-186794	JHI-Hv50k-2016-186794	3H	521218313
JHI-Hv50k-2016-186799	JHI-Hv50k-2016-186799	3H	521541727
JHI-Hv50k-2016-1868	JHI-Hv50k-2016-1868	1H	1747166
JHI-Hv50k-2016-186800	JHI-Hv50k-2016-186800	3H	521546927
JHI-Hv50k-2016-186810	JHI-Hv50k-2016-186810	3H	521563800
JHI-Hv50k-2016-18682	JHI-Hv50k-2016-18682	1H	41878193
JHI-Hv50k-2016-186829	JHI-Hv50k-2016-186829	3H	521674706
JHI-Hv50k-2016-186836	JHI-Hv50k-2016-186836	3H	521914024
JHI-Hv50k-2016-186837	JHI-Hv50k-2016-186837	3H	521914124
JHI-Hv50k-2016-186841	JHI-Hv50k-2016-186841	3H	522146453
JHI-Hv50k-2016-186856	JHI-Hv50k-2016-186856	3H	522376311
JHI-Hv50k-2016-186879	JHI-Hv50k-2016-186879	3H	522973131
JHI-Hv50k-2016-186910	JHI-Hv50k-2016-186910	3H	523304079
JHI-Hv50k-2016-186912	JHI-Hv50k-2016-186912	3H	523304236
JHI-Hv50k-2016-186913	JHI-Hv50k-2016-186913	3H	523304570
JHI-Hv50k-2016-186936	JHI-Hv50k-2016-186936	3H	523493229
JHI-Hv50k-2016-18696	JHI-Hv50k-2016-18696	1H	44387902
JHI-Hv50k-2016-186961	JHI-Hv50k-2016-186961	3H	524011291
JHI-Hv50k-2016-186962	JHI-Hv50k-2016-186962	3H	524012098
JHI-Hv50k-2016-186966	JHI-Hv50k-2016-186966	3H	524014685
JHI-Hv50k-2016-18697	JHI-Hv50k-2016-18697	1H	44675882
JHI-Hv50k-2016-186977	JHI-Hv50k-2016-186977	3H	524261835
JHI-Hv50k-2016-186980	JHI-Hv50k-2016-186980	3H	524267294
JHI-Hv50k-2016-186985	JHI-Hv50k-2016-186985	3H	524279240
JHI-Hv50k-2016-186989	JHI-Hv50k-2016-186989	3H	524281310
JHI-Hv50k-2016-18699	JHI-Hv50k-2016-18699	1H	48585591
JHI-Hv50k-2016-186992	JHI-Hv50k-2016-186992	3H	524282626
JHI-Hv50k-2016-186999	JHI-Hv50k-2016-186999	3H	524796560
JHI-Hv50k-2016-187001	JHI-Hv50k-2016-187001	3H	524798125
JHI-Hv50k-2016-187003	JHI-Hv50k-2016-187003	3H	524816549
JHI-Hv50k-2016-187009	JHI-Hv50k-2016-187009	3H	524982834
JHI-Hv50k-2016-187013	JHI-Hv50k-2016-187013	3H	524999011
JHI-Hv50k-2016-187021	JHI-Hv50k-2016-187021	3H	525056832
JHI-Hv50k-2016-187030	JHI-Hv50k-2016-187030	3H	525135628
JHI-Hv50k-2016-187031	JHI-Hv50k-2016-187031	3H	525136175
JHI-Hv50k-2016-187042	JHI-Hv50k-2016-187042	3H	525393203
JHI-Hv50k-2016-187047	JHI-Hv50k-2016-187047	3H	525394630
JHI-Hv50k-2016-187064	JHI-Hv50k-2016-187064	3H	525871112
JHI-Hv50k-2016-187074	JHI-Hv50k-2016-187074	3H	526005793
JHI-Hv50k-2016-187092	JHI-Hv50k-2016-187092	3H	526162161
JHI-Hv50k-2016-1871	JHI-Hv50k-2016-1871	1H	1747309
JHI-Hv50k-2016-187117	JHI-Hv50k-2016-187117	3H	526167028
JHI-Hv50k-2016-187118	JHI-Hv50k-2016-187118	3H	526167035
JHI-Hv50k-2016-187119	JHI-Hv50k-2016-187119	3H	526167086
JHI-Hv50k-2016-18712	JHI-Hv50k-2016-18712	1H	57517012
JHI-Hv50k-2016-187129	JHI-Hv50k-2016-187129	3H	526280475
JHI-Hv50k-2016-187130	JHI-Hv50k-2016-187130	3H	526280572
JHI-Hv50k-2016-187141	JHI-Hv50k-2016-187141	3H	526369921
JHI-Hv50k-2016-187174	JHI-Hv50k-2016-187174	3H	526468079
JHI-Hv50k-2016-187190	JHI-Hv50k-2016-187190	3H	526483464
JHI-Hv50k-2016-1872	JHI-Hv50k-2016-1872	1H	1747361
JHI-Hv50k-2016-18720	JHI-Hv50k-2016-18720	1H	57889454
JHI-Hv50k-2016-187204	JHI-Hv50k-2016-187204	3H	526798643
JHI-Hv50k-2016-18721	JHI-Hv50k-2016-18721	1H	57889821
JHI-Hv50k-2016-187210	JHI-Hv50k-2016-187210	3H	526814949
JHI-Hv50k-2016-187226	JHI-Hv50k-2016-187226	3H	527325187
JHI-Hv50k-2016-187232	JHI-Hv50k-2016-187232	3H	527946521
JHI-Hv50k-2016-18725	JHI-Hv50k-2016-18725	1H	57890496
JHI-Hv50k-2016-18726	JHI-Hv50k-2016-18726	1H	57890739
JHI-Hv50k-2016-187263	JHI-Hv50k-2016-187263	3H	528527048
JHI-Hv50k-2016-187289	JHI-Hv50k-2016-187289	3H	528607090
JHI-Hv50k-2016-18729	JHI-Hv50k-2016-18729	1H	57890985
JHI-Hv50k-2016-187296	JHI-Hv50k-2016-187296	3H	528607965
JHI-Hv50k-2016-187302	JHI-Hv50k-2016-187302	3H	528612112
JHI-Hv50k-2016-18735	JHI-Hv50k-2016-18735	1H	57891586
JHI-Hv50k-2016-187378	JHI-Hv50k-2016-187378	3H	528957672
JHI-Hv50k-2016-187407	JHI-Hv50k-2016-187407	3H	528987602
JHI-Hv50k-2016-187443	JHI-Hv50k-2016-187443	3H	529008881
JHI-Hv50k-2016-18745	JHI-Hv50k-2016-18745	1H	57893063
JHI-Hv50k-2016-187463	JHI-Hv50k-2016-187463	3H	529126713
JHI-Hv50k-2016-18747	JHI-Hv50k-2016-18747	1H	57894042
JHI-Hv50k-2016-187486	JHI-Hv50k-2016-187486	3H	529646756
JHI-Hv50k-2016-187503	JHI-Hv50k-2016-187503	3H	529679180
JHI-Hv50k-2016-187505	JHI-Hv50k-2016-187505	3H	529679319
JHI-Hv50k-2016-187506	JHI-Hv50k-2016-187506	3H	529679403
JHI-Hv50k-2016-187516	JHI-Hv50k-2016-187516	3H	529840223
JHI-Hv50k-2016-187521	JHI-Hv50k-2016-187521	3H	529840595
JHI-Hv50k-2016-187554	JHI-Hv50k-2016-187554	3H	529979141
JHI-Hv50k-2016-18760	JHI-Hv50k-2016-18760	1H	57956532
JHI-Hv50k-2016-187616	JHI-Hv50k-2016-187616	3H	530248024
JHI-Hv50k-2016-18762	JHI-Hv50k-2016-18762	1H	57956635
JHI-Hv50k-2016-187632	JHI-Hv50k-2016-187632	3H	530323059
JHI-Hv50k-2016-187633	JHI-Hv50k-2016-187633	3H	530323141
JHI-Hv50k-2016-187649	JHI-Hv50k-2016-187649	3H	530326123
JHI-Hv50k-2016-187652	JHI-Hv50k-2016-187652	3H	530327509
JHI-Hv50k-2016-187671	JHI-Hv50k-2016-187671	3H	530407939
JHI-Hv50k-2016-187690	JHI-Hv50k-2016-187690	3H	530415628
JHI-Hv50k-2016-187695	JHI-Hv50k-2016-187695	3H	530417484
JHI-Hv50k-2016-187725	JHI-Hv50k-2016-187725	3H	530419997
JHI-Hv50k-2016-18775	JHI-Hv50k-2016-18775	1H	58011647
JHI-Hv50k-2016-18776	JHI-Hv50k-2016-18776	1H	58011786
JHI-Hv50k-2016-187787	JHI-Hv50k-2016-187787	3H	531316714
